ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10207.0,31.0,131.49,15.0,4076.0,2018-12-09,672.0,5,0,147.0,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,1
10217.0,48.0,146.26,4.0,7020.0,2019-02-04,616.0,5,0,147.0,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,0
10229.0,50.0,128.53,9.0,6426.0,2019-03-11,582.0,5,0,147.0,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10245.0,28.0,163.99,2.0,4591.0,2019-05-04,529.0,5,0,147.0,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,1
10259.0,26.0,155.13,12.0,4033.0,2019-06-15,488.0,5,0,147.0,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,1
10270.0,32.0,134.44,2.0,4302.0,2019-07-19,455.0,5,0,147.0,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,1
10281.0,44.0,159.56,9.0,7020.0,2019-08-19,425.0,5,0,147.0,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,0
10291.0,30.0,128.53,4.0,3855.0,2019-09-08,406.0,5,0,147.0,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,1
10305.0,38.0,175.81,13.0,6680.0,2019-10-13,372.0,5,0,147.0,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,1
10313.0,40.0,166.95,7.0,6678.0,2019-10-22,364.0,5,0,147.0,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,1
10322.0,46.0,61.99,8.0,2851.0,2019-11-04,352.0,5,0,147.0,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,2
10334.0,26.0,122.62,2.0,3188.0,2019-11-19,338.0,3,0,147.0,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,1
10347.0,27.0,164.0,2.0,4428.0,2019-11-29,329.0,5,0,147.0,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,1
10357.0,43.0,134.44,9.0,5780.0,2019-12-10,319.0,5,0,147.0,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10370.0,35.0,65.63,4.0,2297.0,2020-01-20,279.0,5,0,147.0,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,2
10391.0,37.0,46.9,7.0,1735.0,2020-03-09,231.0,5,0,147.0,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,2
10411.0,27.0,163.99,2.0,4427.0,2020-05-01,179.0,5,0,147.0,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,1
10425.0,38.0,155.13,12.0,5894.0,2020-05-31,150.0,2,0,147.0,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,1
10108.0,33.0,159.55,6.0,5265.0,2018-03-03,971.0,5,0,194.0,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,1
10122.0,42.0,180.95,10.0,7599.0,2018-05-08,906.0,5,0,194.0,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,0
10135.0,42.0,190.68,7.0,7951.5,2018-07-02,852.0,5,0,194.0,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,0
10147.0,48.0,192.62,7.0,7951.5,2018-09-05,788.0,5,0,194.0,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,0
10169.0,30.0,167.33,2.0,5019.0,2018-11-04,729.0,5,0,194.0,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,1
10181.0,27.0,200.41,14.0,5411.0,2018-11-12,722.0,5,0,194.0,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,1
10191.0,21.0,182.9,3.0,3840.0,2018-11-20,715.0,5,0,194.0,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,1
10203.0,20.0,196.52,8.0,3930.0,2018-12-02,704.0,5,0,194.0,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10211.0,41.0,182.9,2.0,7498.0,2019-01-15,661.0,5,0,194.0,S12_1099,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,0
10225.0,27.0,167.33,9.0,4517.0,2019-02-22,624.0,5,0,194.0,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,1
10238.0,28.0,206.24,3.0,5774.0,2019-04-09,579.0,5,0,194.0,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,1
10253.0,24.0,163.44,13.0,3922.0,2019-06-01,527.0,0,0,194.0,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,1
10266.0,44.0,208.19,14.0,7951.5,2019-07-06,493.0,5,0,194.0,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,0
10276.0,50.0,192.62,3.0,7951.5,2019-08-02,467.0,5,0,194.0,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,0
10287.0,21.0,163.44,12.0,3432.0,2019-08-30,440.0,5,0,194.0,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,1
10300.0,33.0,167.33,5.0,5521.0,2018-10-04,771.0,5,0,194.0,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,1
10310.0,33.0,210.14,10.0,6934.0,2019-10-16,395.0,5,0,194.0,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,1
10320.0,31.0,214.6325,3.0,6876.0,2019-11-03,378.0,5,0,194.0,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,1
10329.0,41.0,71.47,5.0,2930.0,2019-11-15,367.0,5,0,194.0,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,2
10341.0,45.0,79.65,2.0,3584.0,2019-11-24,359.0,5,0,194.0,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,1
10363.0,33.0,85.39,3.0,2817.0,2020-01-06,317.0,5,0,194.0,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,2
10375.0,45.0,76.0,7.0,3420.0,2020-02-03,290.0,5,0,194.0,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,1
10389.0,26.0,99.04,4.0,2575.0,2020-03-03,262.0,5,0,194.0,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,2
10419.0,12.0,163.44,13.0,1961.0,2020-05-17,188.0,5,0,194.0,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,2
10105.0,41.0,211.96,15.0,7951.5,2018-02-11,1015.0,5,0,207.0,S12_1108,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,0
10117.0,33.0,182.86,9.0,6034.0,2018-04-16,952.0,5,0,207.0,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,1
10127.0,46.0,214.6325,2.0,7951.5,2018-06-03,905.0,5,0,207.0,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,0
10142.0,33.0,214.6325,12.0,7951.5,2018-08-08,840.0,5,0,207.0,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,0
10153.0,20.0,214.6325,11.0,4904.0,2018-09-28,790.0,5,0,207.0,S12_1108,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10165.0,44.0,195.33,3.0,7951.5,2018-10-22,767.0,5,0,207.0,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,0
10176.0,33.0,214.6325,2.0,7474.0,2018-11-06,753.0,5,0,207.0,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,0
10185.0,21.0,184.94,13.0,3883.0,2018-11-14,746.0,5,0,207.0,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,1
10196.0,47.0,189.1,5.0,7951.5,2018-11-26,735.0,5,0,207.0,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,0
10208.0,46.0,187.02,13.0,7951.5,2019-01-02,699.0,5,0,207.0,S12_1108,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,0
10220.0,32.0,214.6325,2.0,7181.0,2019-02-12,659.0,5,0,207.0,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,0
10231.0,42.0,199.49,2.0,7951.5,2019-03-19,625.0,5,0,207.0,S12_1108,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,0
10247.0,44.0,214.6325,2.0,7951.5,2019-05-05,579.0,5,0,207.0,S12_1108,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,0
10272.0,35.0,166.24,2.0,5818.0,2019-07-20,504.0,5,0,207.0,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,1
10282.0,41.0,172.47,5.0,7071.0,2019-08-20,474.0,5,0,207.0,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,0
10293.0,46.0,182.86,8.0,7951.5,2019-09-09,455.0,5,0,207.0,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,0
10306.0,31.0,211.96,13.0,6570.0,2019-10-14,421.0,5,0,207.0,S12_1108,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,1
10314.0,38.0,209.88,5.0,7951.5,2019-10-22,414.0,5,0,207.0,S12_1108,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,0
10325.0,42.0,64.0,8.0,2688.0,2019-11-05,401.0,5,0,207.0,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,2
10336.0,33.0,57.22,10.0,1888.0,2019-11-20,387.0,5,0,207.0,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,2
10348.0,48.0,52.36,8.0,2513.0,2019-11-01,407.0,5,0,207.0,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,2
10359.0,42.0,113.44,8.0,4764.0,2019-12-15,364.0,5,0,207.0,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,1
10371.0,32.0,111.27,6.0,3560.0,2020-01-23,326.0,5,0,207.0,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10382.0,34.0,112.46,10.0,3823.0,2020-02-17,302.0,5,0,207.0,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10395.0,33.0,69.12,1.0,2280.0,2020-03-17,274.0,5,0,207.0,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,2
10413.0,36.0,214.6325,2.0,7951.5,2020-05-05,226.0,5,0,207.0,S12_1108,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,0
10103.0,27.0,125.74,8.0,3394.0,2018-01-29,1054.0,5,5,136.0,S12_1666,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,1
10113.0,21.0,162.64,2.0,3415.0,2018-03-26,999.0,5,5,136.0,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10126.0,21.0,116.17,8.0,2439.0,2018-05-28,937.0,5,5,136.0,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,2
10140.0,38.0,127.1,8.0,4829.0,2018-07-24,881.0,5,5,136.0,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,1
10150.0,30.0,136.67,5.0,4100.0,2018-09-19,825.0,5,5,136.0,S12_1666,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,1
10164.0,49.0,133.94,6.0,6563.0,2018-10-21,794.0,4,5,136.0,S12_1666,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,1
10174.0,43.0,158.54,1.0,6817.0,2018-11-06,779.0,5,5,136.0,S12_1666,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,4101,Australia,Calaghan,Tony,1
10183.0,41.0,150.34,5.0,6163.0,2018-11-13,773.0,5,5,136.0,S12_1666,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,1
10194.0,38.0,129.84,8.0,4933.0,2018-11-25,762.0,5,5,136.0,S12_1666,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,1
10206.0,28.0,144.87,3.0,4056.0,2018-12-05,753.0,5,5,136.0,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,1
10216.0,43.0,133.94,1.0,5759.0,2019-02-02,695.0,5,5,136.0,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,1
10229.0,25.0,138.04,13.0,3451.0,2019-03-11,659.0,5,5,136.0,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10245.0,38.0,155.8,6.0,5920.0,2019-05-04,606.0,5,5,136.0,S12_1666,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,1
10258.0,41.0,162.64,3.0,6668.0,2019-06-15,565.0,5,5,136.0,S12_1666,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,1
10270.0,28.0,146.24,6.0,4094.0,2019-07-19,532.0,5,5,136.0,S12_1666,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,1
10281.0,25.0,117.54,13.0,2938.0,2019-08-19,502.0,5,5,136.0,S12_1666,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,2
10291.0,41.0,155.8,8.0,6387.0,2019-09-08,483.0,5,5,136.0,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,1
10304.0,39.0,164.0,3.0,6396.0,2019-10-11,451.0,5,5,136.0,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,1
10313.0,21.0,127.1,11.0,2669.0,2019-10-22,441.0,5,5,136.0,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,2
10322.0,27.0,177.19,9.0,4784.0,2019-11-04,429.0,5,5,136.0,S12_1666,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,1
10347.0,29.0,123.67,3.0,3586.0,2019-11-29,405.0,5,5,136.0,S12_1666,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,1
10357.0,49.0,121.64,8.0,5960.0,2019-12-10,395.0,5,5,136.0,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10370.0,49.0,172.86,8.0,7951.5,2020-01-20,355.0,5,5,136.0,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,0
10391.0,39.0,63.2,9.0,2464.0,2020-03-09,307.0,5,5,136.0,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,2
10411.0,40.0,155.8,6.0,6232.0,2020-05-01,255.0,5,5,136.0,S12_1666,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,1
10424.0,49.0,162.64,3.0,7951.5,2020-05-31,226.0,2,5,136.0,S12_1666,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,0
10107.0,21.0,144.6,1.0,3036.0,2018-02-24,1054.0,5,1,150.0,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,1
10121.0,50.0,165.68,4.0,7951.5,2018-05-07,983.0,5,1,150.0,S12_2823,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,0
10134.0,20.0,135.56,1.0,2711.0,2018-07-01,929.0,5,1,150.0,S12_2823,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,2
10145.0,49.0,170.2,5.0,7951.5,2018-08-25,875.0,5,1,150.0,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,0
10169.0,35.0,132.55,13.0,4639.0,2018-11-04,805.0,5,1,150.0,S12_2823,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,1
10180.0,40.0,168.69,8.0,6747.0,2018-11-11,799.0,5,1,150.0,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,1
10189.0,28.0,161.16,1.0,4512.0,2018-11-18,793.0,5,1,150.0,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,1
10211.0,36.0,132.55,13.0,4771.0,2019-01-15,736.0,5,1,150.0,S12_2823,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,1
10224.0,43.0,141.58,6.0,6087.0,2019-02-21,700.0,5,1,150.0,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,1
10237.0,32.0,131.04,6.0,4193.0,2019-04-05,658.0,5,1,150.0,S12_2823,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,1
10251.0,46.0,164.18,1.0,7552.0,2019-05-18,616.0,5,1,150.0,S12_2823,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,0
10263.0,48.0,134.05,1.0,6434.0,2019-06-28,576.0,5,1,150.0,S12_2823,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,1
10276.0,43.0,120.5,14.0,5181.0,2019-08-02,542.0,5,1,150.0,S12_2823,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,1
10285.0,49.0,140.08,5.0,6863.0,2019-08-27,518.0,5,1,150.0,S12_2823,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,1
10299.0,24.0,173.21,8.0,4157.0,2019-09-30,485.0,5,1,150.0,S12_2823,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,1
10309.0,26.0,179.24,4.0,4660.0,2019-10-15,471.0,5,1,150.0,S12_2823,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,1
10319.0,30.0,137.06,9.0,4111.0,2019-11-03,453.0,5,1,150.0,S12_2823,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,1
10329.0,24.0,147.61,6.0,3542.0,2019-11-15,442.0,5,1,150.0,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,1
10341.0,55.0,147.61,8.0,7951.5,2019-11-24,434.0,5,1,150.0,S12_2823,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,0
10362.0,22.0,176.23,1.0,3877.0,2020-01-05,393.0,5,1,150.0,S12_2823,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,1
10375.0,49.0,78.92,13.0,3867.0,2020-02-03,365.0,5,1,150.0,S12_2823,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,1
10388.0,44.0,135.26,6.0,5951.0,2020-03-03,337.0,5,1,150.0,S12_2823,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,1
10403.0,66.0,131.04,6.0,7951.5,2020-04-08,302.0,5,1,150.0,S12_2823,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,0
10417.0,21.0,164.18,1.0,3447.0,2020-05-13,268.0,1,1,150.0,S12_2823,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10104.0,34.0,175.25,1.0,5958.0,2018-01-31,1102.0,5,0,151.0,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10117.0,43.0,137.48,10.0,5911.0,2018-04-16,1028.0,5,0,151.0,S12_3148,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,1
10127.0,46.0,160.14,3.0,7366.0,2018-06-03,981.0,5,0,151.0,S12_3148,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,0
10142.0,33.0,151.08,13.0,4985.0,2018-08-08,916.0,5,0,151.0,S12_3148,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10153.0,42.0,128.42,12.0,5393.0,2018-09-28,866.0,5,0,151.0,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10165.0,34.0,143.53,4.0,4880.0,2018-10-22,843.0,5,0,151.0,S12_3148,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,1
10176.0,47.0,178.27,3.0,7951.5,2018-11-06,829.0,5,0,151.0,S12_3148,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,0
10185.0,33.0,122.37,14.0,4038.0,2018-11-14,822.0,5,0,151.0,S12_3148,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,1
10196.0,24.0,158.63,6.0,3807.0,2018-11-26,811.0,5,0,151.0,S12_3148,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,1
10208.0,26.0,120.86,14.0,3142.0,2019-01-02,775.0,5,0,151.0,S12_3148,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,1
10220.0,30.0,157.12,3.0,4713.0,2019-02-12,735.0,5,0,151.0,S12_3148,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,1
10230.0,43.0,163.17,1.0,7016.0,2019-03-15,705.0,5,0,151.0,S12_3148,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,0
10247.0,25.0,175.25,3.0,4381.0,2019-05-05,655.0,5,0,151.0,S12_3148,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,1
10272.0,27.0,158.63,3.0,4283.0,2019-07-20,580.0,5,0,151.0,S12_3148,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,1
10282.0,27.0,161.66,6.0,4364.0,2019-08-20,550.0,5,0,151.0,S12_3148,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
